Item,City,Price,Month,Year,Category
Tea Lipton Yellow Label 190 gm Pack,Peshawar,542.85,11,2024,Food & Beverages
Cooked Beef at Average Hotel,Peshawar,239.57,11,2024,Food & Beverages
Cooked Daal at Average Hotel,Peshawar,133.72,11,2024,Food & Beverages
Tea Prepared Ordinary,Peshawar,47.37,11,2024,Food & Beverages
Cigarettes Capstan 20'S Packet,Peshawar,230.0,11,2024,Miscellaneous
"Long Cloth 57"" Gul Ahmed/Al Karam",Peshawar,642.0,11,2024,Apparel & Footwear
Shirting (Average Quality),Peshawar,656.62,11,2024,Apparel & Footwear
Lawn Printed Gul Ahmed/Al Karam,Peshawar,702.0,11,2024,Apparel & Footwear
Georgette (Average Quality),Peshawar,239.86,11,2024,Apparel & Footwear
Gents Sandal Bata,Peshawar,2499.0,11,2024,Apparel & Footwear
Gents Sponge Chappal Bata,Peshawar,599.0,11,2024,Apparel & Footwear
Ladies Sandal Bata,Peshawar,1121.47,11,2024,Apparel & Footwear
Electricity Charges upto 50 Units,Peshawar,6.55,11,2024,Housing Water & Energy
Gas Charges upto 3.3719 MMBTU,Peshawar,1976.5,11,2024,Housing Water & Energy
Firewood Whole,Peshawar,1180.49,11,2024,Housing Water & Energy
Energy Saver Philips 14 Watt,Peshawar,350.0,11,2024,Household Equipment
Sufi Washing Soap 250 gm Cake,Peshawar,130.0,11,2024,Personal Care
Match Box,Peshawar,7.0,11,2024,Household Equipment
Petrol Super,Peshawar,249.3,11,2024,Transport & Communication
Hi-Speed Diesel,Peshawar,256.1,11,2024,Transport & Communication
LPG 11.67 kg Cylinder,Peshawar,3490.41,11,2024,Housing Water & Energy
Telephone Call Charges,Peshawar,1.79,11,2024,Transport & Communication
Toilet Soap LIFEBUOY 115 gm,Peshawar,103.32,11,2024,Personal Care
Wheat Flour Bag,Bannu,1824.03,11,2024,Food & Beverages
Rice Basmati Broken (Average Qualit,Bannu,147.08,11,2024,Food & Beverages
Rice IRRI-6/9 (Sindh/Punjab),Bannu,166.6,11,2024,Food & Beverages
Bread plain (Small Size),Bannu,100.0,11,2024,Food & Beverages
Beef with Bone (Average Quality),Bannu,800.0,11,2024,Food & Beverages
Mutton (Average Quality),Bannu,1550.0,11,2024,Food & Beverages
Chicken Farm Broiler (Live),Bannu,377.39,11,2024,Food & Beverages
Milk fresh (Un-boiled),Bannu,180.0,11,2024,Food & Beverages
Curd (Dahi) Loose,Bannu,190.0,11,2024,Food & Beverages
Powdered Milk NIDO 390 gm Polyba,Bannu,1050.0,11,2024,Food & Beverages
Eggs Hen (Farm),Bannu,346.41,11,2024,Food & Beverages
Mustard Oil (Average Quality),Bannu,524.4,11,2024,Food & Beverages
Cooking Oil DALDA or Other Similar,Bannu,2709.46,11,2024,Food & Beverages
Vegetable Ghee DALDA/HABIB 2.5 kg,Bannu,1386.99,11,2024,Food & Beverages
Vegetable Ghee DALDA/HABIB or Ot,Bannu,537.34,11,2024,Food & Beverages
Bananas (Kela) Local,Bannu,112.92,11,2024,Food & Beverages
Pulse Masoor (Washed),Bannu,284.87,11,2024,Food & Beverages
Pulse Moong (Washed),Bannu,380.0,11,2024,Food & Beverages
Pulse Mash (Washed),Bannu,539.95,11,2024,Food & Beverages
Pulse Gram,Bannu,381.63,11,2024,Food & Beverages
Potatoes,Bannu,100.0,11,2024,Food & Beverages
Onions,Bannu,133.05,11,2024,Food & Beverages
Tomatoes,Bannu,133.22,11,2024,Food & Beverages
Sugar Refined,Bannu,130.0,11,2024,Food & Beverages
Gur (Average Quality),Bannu,200.0,11,2024,Food & Beverages
Salt Powdered (NATIONAL/SHAN) 80,Bannu,70.0,11,2024,Food & Beverages
Chilies Powder NATIONAL 200 gm Pa,Bannu,320.0,11,2024,Food & Beverages
Garlic (Lehsun),Bannu,671.91,11,2024,Food & Beverages
Tea Lipton Yellow Label 190 gm Pack,Bannu,542.85,11,2024,Food & Beverages
Cooked Beef at Average Hotel,Bannu,250.0,11,2024,Food & Beverages
Cooked Daal at Average Hotel,Bannu,130.0,11,2024,Food & Beverages
Tea Prepared Ordinary,Bannu,50.0,11,2024,Food & Beverages
Cigarettes Capstan 20'S Packet,Bannu,250.0,11,2024,Miscellaneous
"Long Cloth 57"" Gul Ahmed/Al Karam",Bannu,700.0,11,2024,Apparel & Footwear
Shirting (Average Quality),Bannu,476.22,11,2024,Apparel & Footwear
Lawn Printed Gul Ahmed/Al Karam,Bannu,650.0,11,2024,Apparel & Footwear
Georgette (Average Quality),Bannu,200.0,11,2024,Apparel & Footwear
Gents Sandal Bata,Bannu,2499.0,11,2024,Apparel & Footwear
Gents Sponge Chappal Bata,Bannu,599.0,11,2024,Apparel & Footwear
Ladies Sandal Bata,Bannu,1121.47,11,2024,Apparel & Footwear
Electricity Charges upto 50 Units,Bannu,6.55,11,2024,Housing Water & Energy
Gas Charges upto 3.3719 MMBTU,Bannu,1976.5,11,2024,Housing Water & Energy
Firewood Whole,Bannu,795.81,11,2024,Housing Water & Energy
Energy Saver Philips 14 Watt,Bannu,250.0,11,2024,Household Equipment
Sufi Washing Soap 250 gm Cake,Bannu,130.0,11,2024,Personal Care
Match Box,Bannu,5.0,11,2024,Household Equipment
Petrol Super,Bannu,250.5,11,2024,Transport & Communication
Hi-Speed Diesel,Bannu,257.2,11,2024,Transport & Communication
LPG 11.67 kg Cylinder,Bannu,3182.32,11,2024,Housing Water & Energy
Telephone Call Charges,Bannu,1.79,11,2024,Transport & Communication
Toilet Soap LIFEBUOY 115 gm,Bannu,98.35,11,2024,Personal Care
Wheat Flour Bag,Quetta,1956.22,11,2024,Food & Beverages
Rice Basmati Broken (Average Qualit,Quetta,268.67,11,2024,Food & Beverages
Rice IRRI-6/9 (Sindh/Punjab),Quetta,184.95,11,2024,Food & Beverages
Bread plain (Small Size),Quetta,120.0,11,2024,Food & Beverages
Beef with Bone (Average Quality),Quetta,959.97,11,2024,Food & Beverages
Mutton (Average Quality),Quetta,1998.33,11,2024,Food & Beverages
Chicken Farm Broiler (Live),Quetta,391.71,11,2024,Food & Beverages
Milk fresh (Un-boiled),Quetta,200.0,11,2024,Food & Beverages
Curd (Dahi) Loose,Quetta,220.0,11,2024,Food & Beverages
Powdered Milk NIDO 390 gm Polyba,Quetta,1030.0,11,2024,Food & Beverages
Eggs Hen (Farm),Quetta,336.24,11,2024,Food & Beverages
Mustard Oil (Average Quality),Quetta,563.98,11,2024,Food & Beverages
Cooking Oil DALDA or Other Similar,Quetta,2668.52,11,2024,Food & Beverages
Vegetable Ghee DALDA/HABIB 2.5 kg,Quetta,1340.57,11,2024,Food & Beverages
Vegetable Ghee DALDA/HABIB or Ot,Quetta,529.15,11,2024,Food & Beverages
Bananas (Kela) Local,Quetta,94.51,11,2024,Food & Beverages
Pulse Masoor (Washed),Quetta,329.94,11,2024,Food & Beverages
Pulse Moong (Washed),Quetta,419.92,11,2024,Food & Beverages
Pulse Mash (Washed),Quetta,594.9,11,2024,Food & Beverages
Pulse Gram,Quetta,439.89,11,2024,Food & Beverages
Potatoes,Quetta,84.61,11,2024,Food & Beverages
Onions,Quetta,121.28,11,2024,Food & Beverages
Tomatoes,Quetta,130.25,11,2024,Food & Beverages
Sugar Refined,Quetta,131.99,11,2024,Food & Beverages
Gur (Average Quality),Quetta,242.43,11,2024,Food & Beverages
Salt Powdered (NATIONAL/SHAN) 80,Quetta,70.0,11,2024,Food & Beverages
Chilies Powder NATIONAL 200 gm Pa,Quetta,320.0,11,2024,Food & Beverages
Garlic (Lehsun),Quetta,614.64,11,2024,Food & Beverages
Tea Lipton Yellow Label 190 gm Pack,Quetta,542.85,11,2024,Food & Beverages
Cooked Beef at Average Hotel,Quetta,344.98,11,2024,Food & Beverages
Cooked Daal at Average Hotel,Quetta,139.76,11,2024,Food & Beverages
Tea Prepared Ordinary,Quetta,80.0,11,2024,Food & Beverages
Cigarettes Capstan 20'S Packet,Quetta,244.95,11,2024,Miscellaneous
"Long Cloth 57"" Gul Ahmed/Al Karam",Quetta,648.72,11,2024,Apparel & Footwear
Shirting (Average Quality),Quetta,229.85,11,2024,Apparel & Footwear
Lawn Printed Gul Ahmed/Al Karam,Quetta,648.72,11,2024,Apparel & Footwear
Georgette (Average Quality),Quetta,219.62,11,2024,Apparel & Footwear
Gents Sandal Bata,Quetta,2499.0,11,2024,Apparel & Footwear
Gents Sponge Chappal Bata,Quetta,599.0,11,2024,Apparel & Footwear
Ladies Sandal Bata,Quetta,1121.47,11,2024,Apparel & Footwear
Electricity Charges upto 50 Units,Quetta,6.55,11,2024,Housing Water & Energy
Gas Charges upto 3.3719 MMBTU,Quetta,1976.5,11,2024,Housing Water & Energy
Firewood Whole,Quetta,1324.13,11,2024,Housing Water & Energy
Energy Saver Philips 14 Watt,Quetta,350.0,11,2024,Household Equipment
Sufi Washing Soap 250 gm Cake,Quetta,130.0,11,2024,Personal Care
Match Box,Quetta,5.97,11,2024,Household Equipment
Petrol Super,Quetta,249.3,11,2024,Transport & Communication
Hi-Speed Diesel,Quetta,256.1,11,2024,Transport & Communication
LPG 11.67 kg Cylinder,Quetta,3274.94,11,2024,Housing Water & Energy
Telephone Call Charges,Quetta,1.79,11,2024,Transport & Communication
Toilet Soap LIFEBUOY 115 gm,Quetta,111.48,11,2024,Personal Care
Wheat Flour Bag,Khuzdar,1993.31,11,2024,Food & Beverages
Rice Basmati Broken (Average Qualit,Khuzdar,203.28,11,2024,Food & Beverages
Rice IRRI-6/9 (Sindh/Punjab),Khuzdar,150.0,11,2024,Food & Beverages
Bread plain (Small Size),Khuzdar,100.0,11,2024,Food & Beverages
Beef with Bone (Average Quality),Khuzdar,983.05,11,2024,Food & Beverages
Mutton (Average Quality),Khuzdar,1683.17,11,2024,Food & Beverages
Chicken Farm Broiler (Live),Khuzdar,474.92,11,2024,Food & Beverages
Milk fresh (Un-boiled),Khuzdar,196.61,11,2024,Food & Beverages
Curd (Dahi) Loose,Khuzdar,213.28,11,2024,Food & Beverages
Powdered Milk NIDO 390 gm Polyba,Khuzdar,1030.0,11,2024,Food & Beverages
Eggs Hen (Farm),Khuzdar,336.56,11,2024,Food & Beverages
Mustard Oil (Average Quality),Khuzdar,533.25,11,2024,Food & Beverages
Cooking Oil DALDA or Other Similar,Khuzdar,2719.89,11,2024,Food & Beverages
Vegetable Ghee DALDA/HABIB 2.5 kg,Khuzdar,1326.82,11,2024,Food & Beverages
Vegetable Ghee DALDA/HABIB or Ot,Khuzdar,528.76,11,2024,Food & Beverages
Bananas (Kela) Local,Khuzdar,112.92,11,2024,Food & Beverages
Pulse Masoor (Washed),Khuzdar,303.3,11,2024,Food & Beverages
Pulse Moong (Washed),Khuzdar,393.22,11,2024,Food & Beverages
Pulse Mash (Washed),Khuzdar,506.58,11,2024,Food & Beverages
Pulse Gram,Khuzdar,406.56,11,2024,Food & Beverages
Potatoes,Khuzdar,100.0,11,2024,Food & Beverages
Onions,Khuzdar,150.0,11,2024,Food & Beverages
Tomatoes,Khuzdar,168.25,11,2024,Food & Beverages
Sugar Refined,Khuzdar,132.07,11,2024,Food & Beverages
Gur (Average Quality),Khuzdar,206.46,11,2024,Food & Beverages
Salt Powdered (NATIONAL/SHAN) 80,Khuzdar,70.0,11,2024,Food & Beverages
Chilies Powder NATIONAL 200 gm Pa,Khuzdar,320.0,11,2024,Food & Beverages
Garlic (Lehsun),Khuzdar,682.92,11,2024,Food & Beverages
Tea Lipton Yellow Label 190 gm Pack,Khuzdar,542.85,11,2024,Food & Beverages
Cooked Beef at Average Hotel,Khuzdar,343.2,11,2024,Food & Beverages
Cooked Daal at Average Hotel,Khuzdar,193.1,11,2024,Food & Beverages
Tea Prepared Ordinary,Khuzdar,50.0,11,2024,Food & Beverages
Cigarettes Capstan 20'S Packet,Khuzdar,223.28,11,2024,Miscellaneous
"Long Cloth 57"" Gul Ahmed/Al Karam",Khuzdar,400.0,11,2024,Apparel & Footwear
Shirting (Average Quality),Khuzdar,363.21,11,2024,Apparel & Footwear
Lawn Printed Gul Ahmed/Al Karam,Khuzdar,400.0,11,2024,Apparel & Footwear
Georgette (Average Quality),Khuzdar,282.31,11,2024,Apparel & Footwear
Gents Sandal Bata,Khuzdar,2499.0,11,2024,Apparel & Footwear
Gents Sponge Chappal Bata,Khuzdar,599.0,11,2024,Apparel & Footwear
Ladies Sandal Bata,Khuzdar,1121.47,11,2024,Apparel & Footwear
Electricity Charges upto 50 Units,Khuzdar,6.55,11,2024,Housing Water & Energy
Firewood Whole,Khuzdar,1032.28,11,2024,Housing Water & Energy
Energy Saver Philips 14 Watt,Khuzdar,432.67,11,2024,Household Equipment
Sufi Washing Soap 250 gm Cake,Khuzdar,125.0,11,2024,Personal Care
Match Box,Khuzdar,5.0,11,2024,Household Equipment
Petrol Super,Khuzdar,249.29,11,2024,Transport & Communication
Hi-Speed Diesel,Khuzdar,256.05,11,2024,Transport & Communication
LPG 11.67 kg Cylinder,Khuzdar,2964.85,11,2024,Housing Water & Energy
Telephone Call Charges,Khuzdar,1.79,11,2024,Transport & Communication
Toilet Soap LIFEBUOY 115 gm,Khuzdar,110.0,11,2024,Personal Care
Wheat Flour Bag,Islamabad,2474.14,11,2025,Food & Beverages
Rice Basmati Broken (Average Quality),Islamabad,274.83,11,2025,Food & Beverages
Rice IRRI-6/9 (Sindh/Punjab),Islamabad,178.64,11,2025,Food & Beverages
Bread plain (Small Size),Islamabad,110.0,11,2025,Food & Beverages
Beef with Bone (Average Quality),Islamabad,1403.8,11,2025,Food & Beverages
Mutton (Average Quality),Islamabad,2484.08,11,2025,Food & Beverages
Chicken Farm Broiler (Live),Islamabad,366.7,11,2025,Food & Beverages
Milk fresh (Un-boiled),Islamabad,235.71,11,2025,Food & Beverages
Curd (Dahi) Loose,Islamabad,254.09,11,2025,Food & Beverages
Powdered Milk NIDO 390 gm Polybag,Islamabad,1148.29,11,2025,Food & Beverages
Eggs Hen (Farm),Islamabad,354.02,11,2025,Food & Beverages
Mustard Oil (Average Quality),Islamabad,652.26,11,2025,Food & Beverages
"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Islamabad,2985.26,11,2025,Food & Beverages
Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Islamabad,1521.66,11,2025,Food & Beverages
Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Islamabad,586.74,11,2025,Food & Beverages
Bananas (Kela) Local,Islamabad,213.73,11,2025,Food & Beverages
Pulse Masoor (Washed),Islamabad,321.23,11,2025,Food & Beverages
Pulse Moong (Washed),Islamabad,413.61,11,2025,Food & Beverages
Pulse Mash (Washed),Islamabad,498.76,11,2025,Food & Beverages
Pulse Gram,Islamabad,316.82,11,2025,Food & Beverages
Potatoes,Islamabad,107.18,11,2025,Food & Beverages
Onions,Islamabad,185.48,11,2025,Food & Beverages
Tomatoes,Islamabad,207.52,11,2025,Food & Beverages
Sugar Refined,Islamabad,186.34,11,2025,Food & Beverages
Gur (Average Quality),Islamabad,274.63,11,2025,Food & Beverages
Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Islamabad,73.59,11,2025,Food & Beverages
Chilies Powder NATIONAL 200 gm Packet,Islamabad,320.0,11,2025,Food & Beverages
Garlic (Lehsun),Islamabad,464.32,11,2025,Food & Beverages
Tea Lipton Yellow Label 190 gm Packet,Islamabad,447.06,11,2025,Food & Beverages
Cooked Beef at Average Hotel,Islamabad,354.07,11,2025,Food & Beverages
Cooked Daal at Average Hotel,Islamabad,241.4,11,2025,Food & Beverages
Tea Prepared Ordinary,Islamabad,70.0,11,2025,Food & Beverages
Cigarettes Capstan 20'S Packet,Islamabad,250.0,11,2025,Miscellaneous
"Long Cloth 57"" Gul Ahmed/Al Karam",Islamabad,738.24,11,2025,Apparel & Footwear
Shirting (Average Quality),Islamabad,701.62,11,2025,Apparel & Footwear
Lawn Printed Gul Ahmed/Al Karam,Islamabad,662.12,11,2025,Apparel & Footwear
Georgette (Average Quality),Islamabad,394.66,11,2025,Apparel & Footwear
Gents Sandal Bata,Islamabad,2499.0,11,2025,Apparel & Footwear
Gents Sponge Chappal Bata,Islamabad,599.0,11,2025,Apparel & Footwear
Ladies Sandal Bata,Islamabad,1399.0,11,2025,Apparel & Footwear
Electricity Charges upto 50 Units,Islamabad,5.24,11,2025,Housing Water & Energy
Gas Charges upto 3.3719 MMBTU,Islamabad,2566.5,11,2025,Housing Water & Energy
Firewood Whole,Islamabad,2139.27,11,2025,Housing Water & Energy
Energy Saver Philips 14 Watt,Islamabad,276.63,11,2025,Household Equipment
Sufi Washing Soap 250 gm Cake,Islamabad,143.26,11,2025,Personal Care
Match Box,Islamabad,6.0,11,2025,Household Equipment
Petrol Super,Islamabad,266.7,11,2025,Transport & Communication
Hi-Speed Diesel,Islamabad,282.68,11,2025,Transport & Communication
LPG 11.67 kg Cylinder,Islamabad,3337.76,11,2025,Housing Water & Energy
Telephone Call Charges,Islamabad,1.79,11,2025,Transport & Communication
Toilet Soap LIFEBUOY 115 gm,Islamabad,116.17,11,2025,Personal Care
Wheat Flour Bag,Rawalpindi,2261.05,11,2025,Food & Beverages
Rice Basmati Broken (Average Quality),Rawalpindi,264.52,11,2025,Food & Beverages
Rice IRRI-6/9 (Sindh/Punjab),Rawalpindi,164.27,11,2025,Food & Beverages
Bread plain (Small Size),Rawalpindi,110.0,11,2025,Food & Beverages
Beef with Bone (Average Quality),Rawalpindi,1389.37,11,2025,Food & Beverages
Mutton (Average Quality),Rawalpindi,2422.79,11,2025,Food & Beverages
Chicken Farm Broiler (Live),Rawalpindi,363.3,11,2025,Food & Beverages
Milk fresh (Un-boiled),Rawalpindi,216.86,11,2025,Food & Beverages
Curd (Dahi) Loose,Rawalpindi,241.06,11,2025,Food & Beverages
Powdered Milk NIDO 390 gm Polybag,Rawalpindi,1146.65,11,2025,Food & Beverages
Eggs Hen (Farm),Rawalpindi,353.3,11,2025,Food & Beverages
Mustard Oil (Average Quality),Rawalpindi,645.93,11,2025,Food & Beverages
"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Rawalpindi,2985.26,11,2025,Food & Beverages
Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Rawalpindi,1521.66,11,2025,Food & Beverages
Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Rawalpindi,586.74,11,2025,Food & Beverages
Bananas (Kela) Local,Rawalpindi,197.65,11,2025,Food & Beverages
Pulse Masoor (Washed),Rawalpindi,323.2,11,2025,Food & Beverages
Pulse Moong (Washed),Rawalpindi,397.07,11,2025,Food & Beverages
Pulse Mash (Washed),Rawalpindi,481.87,11,2025,Food & Beverages
Pulse Gram,Rawalpindi,310.72,11,2025,Food & Beverages
Potatoes,Rawalpindi,93.54,11,2025,Food & Beverages
Onions,Rawalpindi,179.1,11,2025,Food & Beverages
Tomatoes,Rawalpindi,185.0,11,2025,Food & Beverages
Sugar Refined,Rawalpindi,185.1,11,2025,Food & Beverages
Gur (Average Quality),Rawalpindi,266.6,11,2025,Food & Beverages
Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Rawalpindi,74.34,11,2025,Food & Beverages
Chilies Powder NATIONAL 200 gm Packet,Rawalpindi,320.0,11,2025,Food & Beverages
Garlic (Lehsun),Rawalpindi,420.57,11,2025,Food & Beverages
Tea Lipton Yellow Label 190 gm Packet,Rawalpindi,447.05,11,2025,Food & Beverages
Cooked Beef at Average Hotel,Rawalpindi,334.26,11,2025,Food & Beverages
Cooked Daal at Average Hotel,Rawalpindi,220.86,11,2025,Food & Beverages
Tea Prepared Ordinary,Rawalpindi,68.58,11,2025,Food & Beverages
Cigarettes Capstan 20'S Packet,Rawalpindi,244.5,11,2025,Miscellaneous
"Long Cloth 57"" Gul Ahmed/Al Karam",Rawalpindi,721.62,11,2025,Apparel & Footwear
Shirting (Average Quality),Rawalpindi,654.44,11,2025,Apparel & Footwear
Lawn Printed Gul Ahmed/Al Karam,Rawalpindi,628.7,11,2025,Apparel & Footwear
Georgette (Average Quality),Rawalpindi,378.24,11,2025,Apparel & Footwear
Gents Sandal Bata,Rawalpindi,2499.0,11,2025,Apparel & Footwear
Gents Sponge Chappal Bata,Rawalpindi,599.0,11,2025,Apparel & Footwear
Ladies Sandal Bata,Rawalpindi,1399.0,11,2025,Apparel & Footwear
Electricity Charges upto 50 Units,Rawalpindi,5.24,11,2025,Housing Water & Energy
Gas Charges upto 3.3719 MMBTU,Rawalpindi,2566.5,11,2025,Housing Water & Energy
Firewood Whole,Rawalpindi,1706.93,11,2025,Housing Water & Energy
Energy Saver Philips 14 Watt,Rawalpindi,260.4,11,2025,Household Equipment
Sufi Washing Soap 250 gm Cake,Rawalpindi,142.6,11,2025,Personal Care
Match Box,Rawalpindi,6.0,11,2025,Household Equipment
Petrol Super,Rawalpindi,266.62,11,2025,Transport & Communication
Hi-Speed Diesel,Rawalpindi,282.6,11,2025,Transport & Communication
LPG 11.67 kg Cylinder,Rawalpindi,3405.61,11,2025,Housing Water & Energy
Telephone Call Charges,Rawalpindi,1.79,11,2025,Transport & Communication
Toilet Soap LIFEBUOY 115 gm,Rawalpindi,116.17,11,2025,Personal Care
Wheat Flour Bag,Gujranwala,1931.64,11,2025,Food & Beverages
Rice Basmati Broken (Average Quality),Gujranwala,180.0,11,2025,Food & Beverages
Bread plain (Small Size),Gujranwala,110.0,11,2025,Food & Beverages
Beef with Bone (Average Quality),Gujranwala,1100.0,11,2025,Food & Beverages
Mutton (Average Quality),Gujranwala,2200.0,11,2025,Food & Beverages
Chicken Farm Broiler (Live),Gujranwala,345.56,11,2025,Food & Beverages
Milk fresh (Un-boiled),Gujranwala,200.0,11,2025,Food & Beverages
Curd (Dahi) Loose,Gujranwala,220.0,11,2025,Food & Beverages
Powdered Milk NIDO 390 gm Polybag,Gujranwala,1109.87,11,2025,Food & Beverages
Eggs Hen (Farm),Gujranwala,352.47,11,2025,Food & Beverages
Mustard Oil (Average Quality),Gujranwala,500.0,11,2025,Food & Beverages
"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gujranwala,2945.0,11,2025,Food & Beverages
Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Gujranwala,1506.21,11,2025,Food & Beverages
Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Gujranwala,585.0,11,2025,Food & Beverages
Bananas (Kela) Local,Gujranwala,143.01,11,2025,Food & Beverages
Pulse Masoor (Washed),Gujranwala,258.24,11,2025,Food & Beverages
Pulse Moong (Washed),Gujranwala,344.96,11,2025,Food & Beverages
Pulse Mash (Washed),Gujranwala,384.9,11,2025,Food & Beverages
Pulse Gram,Gujranwala,240.0,11,2025,Food & Beverages
Potatoes,Gujranwala,84.49,11,2025,Food & Beverages
Onions,Gujranwala,160.52,11,2025,Food & Beverages
Tomatoes,Gujranwala,155.1,11,2025,Food & Beverages
Sugar Refined,Gujranwala,181.98,11,2025,Food & Beverages
Gur (Average Quality),Gujranwala,224.84,11,2025,Food & Beverages
Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Gujranwala,62.36,11,2025,Food & Beverages
Chilies Powder NATIONAL 200 gm Packet,Gujranwala,320.0,11,2025,Food & Beverages
Garlic (Lehsun),Gujranwala,400.0,11,2025,Food & Beverages
Tea Lipton Yellow Label 190 gm Packet,Gujranwala,447.05,11,2025,Food & Beverages
Cooked Beef at Average Hotel,Gujranwala,450.0,11,2025,Food & Beverages
Cooked Daal at Average Hotel,Gujranwala,150.0,11,2025,Food & Beverages
Tea Prepared Ordinary,Gujranwala,63.16,11,2025,Food & Beverages
Cigarettes Capstan 20'S Packet,Gujranwala,232.46,11,2025,Miscellaneous
"Long Cloth 57"" Gul Ahmed/Al Karam",Gujranwala,667.0,11,2025,Apparel & Footwear
Shirting (Average Quality),Gujranwala,600.0,11,2025,Apparel & Footwear
